Machine Module,N9343C,CN0605A298
+5.739130435e+07,-7.191353607e+01,
+5.760869565e+07,-7.222581482e+01,
+5.782608696e+07,-7.216738892e+01,
+5.804347826e+07,-7.232118225e+01,
+5.826086957e+07,-7.233067322e+01,
+5.847826087e+07,-7.241309357e+01,
+5.869565217e+07,-7.287508392e+01,
+5.891304348e+07,-7.310619354e+01,
+5.913043478e+07,-7.302529144e+01,
+5.934782609e+07,-7.330412292e+01,
+5.956521739e+07,-7.309862518e+01,
+5.978260870e+07,-7.361034393e+01,
+6.000000000e+07,-7.360769653e+01,
+6.021739130e+07,-7.389064026e+01,
+6.043478261e+07,-7.407437897e+01,
+6.065217391e+07,-7.386978912e+01,
+6.086956522e+07,-7.414774323e+01,
+6.108695652e+07,-7.440724182e+01,
+6.130434783e+07,-7.437892151e+01,
+6.152173913e+07,-7.457062531e+01,
+6.173913043e+07,-7.461477661e+01,
+6.195652174e+07,-7.466226959e+01,
+6.217391304e+07,-7.470629120e+01,
+6.239130435e+07,-7.476158142e+01,
+6.260869565e+07,-7.509883118e+01,
+6.282608696e+07,-7.513256836e+01,
+6.304347826e+07,-7.525337219e+01,
+6.326086957e+07,-7.545549011e+01,
+6.347826087e+07,-7.525447845e+01,
+6.369565217e+07,-7.535123444e+01,
+6.391304348e+07,-7.577427673e+01,
+6.413043478e+07,-7.592490387e+01,
+6.434782609e+07,-7.600660706e+01,
+6.456521739e+07,-7.603590393e+01,
+6.478260870e+07,-7.624876404e+01,
+6.500000000e+07,-7.634246063e+01,
+6.521739130e+07,-7.647251892e+01,
+6.543478261e+07,-7.659719086e+01,
+6.565217391e+07,-7.699528503e+01,
+6.586956522e+07,-7.693144226e+01,
+6.608695652e+07,-7.702976227e+01,
+6.630434783e+07,-7.736141205e+01,
+6.652173913e+07,-7.733521271e+01,
+6.673913043e+07,-7.750373840e+01,
+6.695652174e+07,-7.759484863e+01,
+6.717391304e+07,-7.777043152e+01,
+6.739130435e+07,-7.777653503e+01,
+6.760869565e+07,-7.803649902e+01,
+6.782608696e+07,-7.796830750e+01,
+6.804347826e+07,-7.783405304e+01,
+6.826086957e+07,-7.814567566e+01,
+6.847826087e+07,-7.825958252e+01,
+6.869565217e+07,-7.836848450e+01,
+6.891304348e+07,-7.831172180e+01,
+6.913043478e+07,-7.855519104e+01,
+6.934782609e+07,-7.889502716e+01,
+6.956521739e+07,-7.892936707e+01,
+6.978260870e+07,-7.885565186e+01,
+7.000000000e+07,-7.931482697e+01,
+7.021739130e+07,-7.945680237e+01,
+7.043478261e+07,-7.956088257e+01,
+7.065217391e+07,-7.960945892e+01,
+7.086956522e+07,-7.970714569e+01,
+7.108695652e+07,-7.992218018e+01,
+7.130434783e+07,-7.982381439e+01,
+7.152173913e+07,-8.012705994e+01,
+7.173913043e+07,-8.036601257e+01,
+7.195652174e+07,-8.042746735e+01,
+7.217391304e+07,-8.055705261e+01,
+7.239130435e+07,-8.073000336e+01,
+7.260869565e+07,-8.066577148e+01,
+7.282608696e+07,-8.116456604e+01,
+7.304347826e+07,-8.081297302e+01,
+7.326086957e+07,-8.106957245e+01,
+7.347826087e+07,-8.129571533e+01,
+7.369565217e+07,-8.125200653e+01,
+7.391304348e+07,-8.135009766e+01,
+7.413043478e+07,-8.146557617e+01,
+7.434782609e+07,-8.147399139e+01,
+7.456521739e+07,-8.187396240e+01,
+7.478260870e+07,-8.198800659e+01,
+7.500000000e+07,-8.177330780e+01,
+7.521739130e+07,-8.188257599e+01,
+7.543478261e+07,-8.217771149e+01,
+7.565217391e+07,-8.215042877e+01,
+7.586956522e+07,-8.246809387e+01,
+7.608695652e+07,-8.239839172e+01,
+7.630434783e+07,-8.244248199e+01,
+7.652173913e+07,-8.257495880e+01,
+7.673913043e+07,-8.267726135e+01,
+7.695652174e+07,-8.256922913e+01,
+7.717391304e+07,-8.302049255e+01,
+7.739130435e+07,-8.299628448e+01,
+7.760869565e+07,-8.278192139e+01,
+7.782608696e+07,-8.307556915e+01,
+7.804347826e+07,-8.296347809e+01,
+7.826086957e+07,-8.311195374e+01,
+7.847826087e+07,-8.296621704e+01,
+7.869565217e+07,-8.293232727e+01,
+7.891304348e+07,-8.318634796e+01,
+7.913043478e+07,-8.321120453e+01,
+7.934782609e+07,-8.319105530e+01,
+7.956521739e+07,-8.334567261e+01,
+7.978260870e+07,-8.334367371e+01,
+8.000000000e+07,-8.326033020e+01,
+8.021739130e+07,-8.333610535e+01,
+8.043478261e+07,-8.338804626e+01,
+8.065217391e+07,-8.354644775e+01,
+8.086956522e+07,-8.353987885e+01,
+8.108695652e+07,-8.359659576e+01,
+8.130434783e+07,-8.380496979e+01,
+8.152173913e+07,-8.364862823e+01,
+8.173913043e+07,-8.370029449e+01,
+8.195652174e+07,-8.370159149e+01,
+8.217391304e+07,-8.374711609e+01,
+8.239130435e+07,-8.397181702e+01,
+8.260869565e+07,-8.401404572e+01,
+8.282608696e+07,-8.404102325e+01,
+8.304347826e+07,-8.394976807e+01,
+8.326086957e+07,-8.417439270e+01,
+8.347826087e+07,-8.419656372e+01,
+8.369565217e+07,-8.420542908e+01,
+8.391304348e+07,-8.424069977e+01,
+8.413043478e+07,-8.450598145e+01,
+8.434782609e+07,-8.417588806e+01,
+8.456521739e+07,-8.425444031e+01,
+8.478260870e+07,-8.468628693e+01,
+8.500000000e+07,-8.452548218e+01,
+8.521739130e+07,-8.457398224e+01,
+8.543478261e+07,-8.459000397e+01,
+8.565217391e+07,-8.481641388e+01,
+8.586956522e+07,-8.480329895e+01,
+8.608695652e+07,-8.476928711e+01,
+8.630434783e+07,-8.499632263e+01,
+8.652173913e+07,-8.477948761e+01,
+8.673913043e+07,-8.514741516e+01,
+8.695652174e+07,-8.503739166e+01,
+8.717391304e+07,-8.533846283e+01,
+8.739130435e+07,-8.520561981e+01,
+8.760869565e+07,-8.538799286e+01,
+8.782608696e+07,-8.515959167e+01,
+8.804347826e+07,-8.505255890e+01,
+8.826086957e+07,-8.370060730e+01,
+8.847826087e+07,-8.207935333e+01,
+8.869565217e+07,-7.986408234e+01,
+8.891304348e+07,-7.885853577e+01,
+8.913043478e+07,-7.866521454e+01,
+8.934782609e+07,-7.907389832e+01,
+8.956521739e+07,-7.997117615e+01,
+8.978260870e+07,-8.022112274e+01,
+9.000000000e+07,-8.068608093e+01,
+9.021739130e+07,-8.160469055e+01,
+9.043478261e+07,-8.248946381e+01,
+9.065217391e+07,-8.295976257e+01,
+9.086956522e+07,-8.389328766e+01,
+9.108695652e+07,-8.467533112e+01,
+9.130434783e+07,-8.560248566e+01,
+9.152173913e+07,-8.631565857e+01,
+9.173913043e+07,-8.641123199e+01,
+9.195652174e+07,-8.643968201e+01,
+9.217391304e+07,-8.684809875e+01,
+9.239130435e+07,-8.669298553e+01,
+9.260869565e+07,-8.667700958e+01,
+9.282608696e+07,-8.690809631e+01,
+9.304347826e+07,-8.711146545e+01,
+9.326086957e+07,-8.685844421e+01,
+9.347826087e+07,-8.693395996e+01,
+9.369565217e+07,-8.698532104e+01,
+9.391304348e+07,-8.698254395e+01,
+9.413043478e+07,-8.710011292e+01,
+9.434782609e+07,-8.698604584e+01,
+9.456521739e+07,-8.655750275e+01,
+9.478260870e+07,-8.633215332e+01,
+9.500000000e+07,-8.660334015e+01,
+9.521739130e+07,-8.676499176e+01,
+9.543478261e+07,-8.708953857e+01,
+9.565217391e+07,-8.741988373e+01,
+9.586956522e+07,-8.742102051e+01,
+9.608695652e+07,-8.741048431e+01,
+9.630434783e+07,-8.754840851e+01,
+9.652173913e+07,-8.745857239e+01,
