Machine Module,N9343C,CN0605A298
+5.652173913e+07,-8.125177765e+01,
+5.673913043e+07,-8.142145538e+01,
+5.695652174e+07,-8.140634155e+01,
+5.717391304e+07,-8.157518768e+01,
+5.739130435e+07,-8.152321625e+01,
+5.760869565e+07,-8.171121979e+01,
+5.782608696e+07,-8.158728027e+01,
+5.804347826e+07,-8.170359802e+01,
+5.826086957e+07,-8.171371460e+01,
+5.847826087e+07,-8.193280029e+01,
+5.869565217e+07,-8.195417786e+01,
+5.891304348e+07,-8.201401520e+01,
+5.913043478e+07,-8.209805298e+01,
+5.934782609e+07,-8.185636902e+01,
+5.956521739e+07,-8.163286591e+01,
+5.978260870e+07,-8.117067719e+01,
+6.000000000e+07,-8.053105164e+01,
+6.021739130e+07,-7.980611420e+01,
+6.043478261e+07,-7.955152893e+01,
+6.065217391e+07,-7.921496582e+01,
+6.086956522e+07,-7.943138885e+01,
+6.108695652e+07,-7.968196869e+01,
+6.130434783e+07,-7.992436218e+01,
+6.152173913e+07,-8.003952789e+01,
+6.173913043e+07,-8.054642487e+01,
+6.195652174e+07,-8.114540100e+01,
+6.217391304e+07,-8.140951538e+01,
+6.239130435e+07,-8.170249176e+01,
+6.260869565e+07,-8.190236664e+01,
+6.282608696e+07,-8.178176117e+01,
+6.304347826e+07,-8.229295349e+01,
+6.326086957e+07,-8.223533630e+01,
+6.347826087e+07,-8.241677094e+01,
+6.369565217e+07,-8.247670746e+01,
+6.391304348e+07,-8.274272156e+01,
+6.413043478e+07,-8.297682190e+01,
+6.434782609e+07,-8.283022308e+01,
+6.456521739e+07,-8.291860199e+01,
+6.478260870e+07,-8.295533752e+01,
+6.500000000e+07,-8.274484253e+01,
+6.521739130e+07,-8.294759369e+01,
+6.543478261e+07,-8.339940643e+01,
+6.565217391e+07,-8.358703613e+01,
+6.586956522e+07,-8.413091278e+01,
+6.608695652e+07,-8.454114532e+01,
+6.630434783e+07,-8.473187256e+01,
+6.652173913e+07,-8.487202454e+01,
+6.673913043e+07,-8.493519592e+01,
+6.695652174e+07,-8.496833801e+01,
+6.717391304e+07,-8.508439636e+01,
+6.739130435e+07,-8.481619263e+01,
+6.760869565e+07,-8.516941071e+01,
+6.782608696e+07,-8.518559265e+01,
+6.804347826e+07,-8.511391449e+01,
+6.826086957e+07,-8.544488525e+01,
+6.847826087e+07,-8.529427338e+01,
+6.869565217e+07,-8.531963348e+01,
+6.891304348e+07,-8.567565155e+01,
+6.913043478e+07,-8.526139069e+01,
+6.934782609e+07,-8.512758636e+01,
+6.956521739e+07,-8.433200073e+01,
+6.978260870e+07,-8.380483246e+01,
+7.000000000e+07,-8.303514099e+01,
+7.021739130e+07,-8.316727448e+01,
+7.043478261e+07,-8.368050385e+01,
+7.065217391e+07,-8.455249023e+01,
+7.086956522e+07,-8.551094818e+01,
+7.108695652e+07,-8.608184814e+01,
+7.130434783e+07,-8.619920349e+01,
+7.152173913e+07,-8.618901825e+01,
+7.173913043e+07,-8.631349182e+01,
+7.195652174e+07,-8.655828857e+01,
+7.217391304e+07,-8.662417603e+01,
+7.239130435e+07,-8.666780853e+01,
+7.260869565e+07,-8.684686279e+01,
+7.282608696e+07,-8.669033813e+01,
+7.304347826e+07,-8.698109436e+01,
+7.326086957e+07,-8.694538879e+01,
+7.347826087e+07,-8.702523041e+01,
+7.369565217e+07,-8.712892151e+01,
+7.391304348e+07,-8.726222229e+01,
+7.413043478e+07,-8.711987305e+01,
+7.434782609e+07,-8.752054596e+01,
+7.456521739e+07,-8.740625000e+01,
+7.478260870e+07,-8.752838898e+01,
+7.500000000e+07,-8.748457336e+01,
+7.521739130e+07,-8.738577271e+01,
+7.543478261e+07,-8.728249359e+01,
+7.565217391e+07,-8.757061005e+01,
+7.586956522e+07,-8.739419556e+01,
+7.608695652e+07,-8.741337585e+01,
+7.630434783e+07,-8.750061798e+01,
+7.652173913e+07,-8.738055420e+01,
+7.673913043e+07,-8.750291443e+01,
+7.695652174e+07,-8.733232117e+01,
+7.717391304e+07,-8.707942963e+01,
+7.739130435e+07,-8.700057220e+01,
+7.760869565e+07,-8.724652863e+01,
+7.782608696e+07,-8.722393036e+01,
+7.804347826e+07,-8.712239075e+01,
+7.826086957e+07,-8.708554840e+01,
+7.847826087e+07,-8.727766418e+01,
+7.869565217e+07,-8.724031067e+01,
+7.891304348e+07,-8.703263092e+01,
+7.913043478e+07,-8.714685059e+01,
